ID,name,website
280,"
Nvidia GeForce GTX 1650 Super review
",https://www.pcgamer.com/nvidia-geforce-gtx-1650-super-review/
281,"
iBuyPower Intel Z390 i9-9900KS gaming desktop review
",https://www.pcgamer.com/ibuypower-intel-z390-i9-9900ks-gaming-desktop-review/
282,"
Narcos: Rise of the Cartels review
",https://www.pcgamer.com/narcos-rise-of-the-cartels-review/
283,"
Origin Neuron (Corsair Carbide Variant) gaming PC review
",https://www.pcgamer.com/origin-neuron-corsair-carbide-variant-gaming-pc-review/
284,"
Red Dead Redemption 2 review
",https://www.pcgamer.com/red-dead-redemption-2-review/
285,"
Unity of Command 2 review
",https://www.pcgamer.com/unity-of-command-2-review/
286,"
Need for Speed Heat review
",https://www.pcgamer.com/need-for-speed-heat-review/
287,"
The Legend of Bum-Bo review
",https://www.pcgamer.com/the-legend-of-bum-bo-review/
288,"
Football Manager 2020 review
",https://www.pcgamer.com/football-manager-2020-review/
289,"
Stormland review
",https://www.pcgamer.com/stormland-review/
290,"
Blacksad: Under the Skin review
",https://www.pcgamer.com/blacksad-under-the-skin-review/
291,"
Age of Empires 2: Definitive Edition review
",https://www.pcgamer.com/age-of-empires-2-definitive-edition-review/
292,"
Razer Viper Ultimate wireless gaming mouse review
",https://www.pcgamer.com/razer-viper-ultimate-wireless-gaming-mouse-review/
293,"
Gigabyte Aorus 17 YA gaming laptop review
",https://www.pcgamer.com/gigabyte-aorus-17-ya-gaming-laptop-review/
294,"
Planet Zoo review
",https://www.pcgamer.com/planet-zoo-review/
295,"
Xbox Elite Wireless Controller Series 2 review
",https://www.pcgamer.com/xbox-elite-wireless-controller-series-2-review/
296,"
Intel Core i9-9900KS review
",https://www.pcgamer.com/intel-core-i9-9900ks-review/
297,"
Nvidia GeForce GTX 1660 Super review
",https://www.pcgamer.com/nvidia-geforce-gtx-1660-super-review/
298,"
Manifold Garden review
",https://www.pcgamer.com/manifold-garden-review/
299,"
Afterparty review
",https://www.pcgamer.com/afterparty-review/
300,"
Asus ROG Strix Flare gaming keyboard review
",https://www.pcgamer.com/asus-rog-strix-flare-gaming-keyboard-review/
301,"
Call of Duty: Modern Warfare review
",https://www.pcgamer.com/call-of-duty-modern-warfare-review/
302,"
The Outer Worlds review
",https://www.pcgamer.com/the-outer-worlds-review/
303,"
Six Ages: Ride Like the Wind review
",https://www.pcgamer.com/six-ages-ride-like-the-wind-review/
304,"
GRID review
",https://www.pcgamer.com/grid-review/
305,"
Velocity Micro Raptor Z55 gaming PC review
",https://www.pcgamer.com/velocity-micro-raptor-z55-gaming-pc-review/
306,"
Disco Elysium review
",https://www.pcgamer.com/disco-elysium-review/
307,"
Destiny 2: Shadowkeep review
",https://www.pcgamer.com/destiny-2-shadowkeep-review/
308,"
Indivisible review
",https://www.pcgamer.com/indivisible-review/
309,"
John Wick Hex review
",https://www.pcgamer.com/john-wick-hex-review/
310,"
Ghost Recon Breakpoint review
",https://www.pcgamer.com/ghost-recon-breakpoint-review/
311,"
Trine 4 review
",https://www.pcgamer.com/trine-4-review/
312,"
Neo Cab review
",https://www.pcgamer.com/neo-cab-review/
313,"
What the Golf? review
",https://www.pcgamer.com/what-the-golf-review/
314,"
Magic: The Gathering Arena review
",https://www.pcgamer.com/magic-the-gathering-arena-review/
315,"
Asus ROG Swift PG27UQ gaming monitor review
",https://www.pcgamer.com/asus-rog-swift-pg27uq-gaming-monitor-review/
316,"
Sapphire Radeon RX 5700 Pulse review
",https://www.pcgamer.com/sapphire-radeon-rx-5700-pulse-review/
317,"
Corsair Virtuoso RGB Wireless SE Review
",https://www.pcgamer.com/corsair-virtuoso-rgb-wireless-se-review/
318,"
Crying Suns review
",https://www.pcgamer.com/crying-suns-review/
319,"
Overland review
",https://www.pcgamer.com/overland-review/
320,"
FIFA 20 review
",https://www.pcgamer.com/fifa-20-review/
321,"
The Surge 2 review
",https://www.pcgamer.com/the-surge-2-review/
322,"
Ni No Kuni: Wrath of the White Witch Remastered review
",https://www.pcgamer.com/ni-no-kuni-wrath-of-the-white-witch-remastered-review/
323,"
Untitled Goose Game review
",https://www.pcgamer.com/untitled-goose-game-review/
324,"
eFootball PES 2020 review
",https://www.pcgamer.com/efootball-pes-2020-review/
325,"
Blasphemous review
",https://www.pcgamer.com/blasphemous-review/
326,"
AMD Ryzen 7 3700X review
",https://www.pcgamer.com/amd-ryzen-7-3700x-review/
327,"
AMD Ryzen 9 3900X review
",https://www.pcgamer.com/amd-ryzen-9-3900x-review/
328,"
HyperX Cloud Orbit S gaming headset review
",https://www.pcgamer.com/hyperx-cloud-orbit-s-gaming-headset-review/
329,"
Children of Morta review
",https://www.pcgamer.com/children-of-morta-review/
330,"
GreedFall review
",https://www.pcgamer.com/greedfall-review/
331,"
Gears 5 review
",https://www.pcgamer.com/gears-5-review/
332,"
Borderlands 3 review
",https://www.pcgamer.com/borderlands-3-review/
333,"
Blair Witch review
",https://www.pcgamer.com/blair-witch-review/
334,"
Pagan Online review
",https://www.pcgamer.com/pagan-online-review/
335,"
Hunt: Showdown review
",https://www.pcgamer.com/hunt-showdown-review/
336,"
Headspun review
",https://www.pcgamer.com/headspun-review/
337,"
World of Warcraft Classic review
",https://www.pcgamer.com/world-of-warcraft-classic-review/
338,"
Man of Medan review
",https://www.pcgamer.com/man-of-medan-review/
339,"
Knights and Bikes review
",https://www.pcgamer.com/knights-and-bikes-review/
340,"
World of Warcraft 2004 review
",https://www.pcgamer.com/world-of-warcraft-2004-review/
341,"
Ancestors: The Humankind Odyssey review
",https://www.pcgamer.com/ancestors-the-humankind-odyssey-review/
342,"
Control review
",https://www.pcgamer.com/control-review/
343,"
Rad review
",https://www.pcgamer.com/rad-review/
344,"
Telling Lies review
",https://www.pcgamer.com/telling-lies-review/
345,"
Dicey Dungeons review
",https://www.pcgamer.com/dicey-dungeons-review/
346,"
Rebel Galaxy Outlaw review
",https://www.pcgamer.com/rebel-galaxy-outlaw-review/
347,"
Remnant: From the Ashes review
",https://www.pcgamer.com/remnant-from-the-ashes-review/
348,"
CLX Ra gaming PC review
",https://www.pcgamer.com/cybertron-clx-ra-gaming-pc-review/
349,"
Origin EVO16-S gaming laptop review
",https://www.pcgamer.com/origin-evo16-s-gaming-laptop-review/
350,"
Ion Fury review
",https://www.pcgamer.com/ion-fury-review/
351,"
LucidSound LS25 gaming headset review
",https://www.pcgamer.com/lucidsound-ls25-gaming-headset-review/
352,"
Age of Wonders: Planetfall review
",https://www.pcgamer.com/age-of-wonders-planetfall-review/
353,"
Streets of Rogue review
",https://www.pcgamer.com/streets-of-rogue-review/
354,"
Origin Millennium gaming PC review (2019)
",https://www.pcgamer.com/origin-millennium-gaming-pc-review-2019/
355,"
Razer Viper ambidextrous gaming mouse review
",https://www.pcgamer.com/razer-viper-ambidextrous-esport-mouse-review/
356,"
Eagle Island review
",https://www.pcgamer.com/eagle-island-review/
357,"
Wolfenstein: Youngblood review
",https://www.pcgamer.com/wolfenstein-youngblood-review/
358,"
Tetris Effect review
",https://www.pcgamer.com/tetris-effect-pc-review/
359,"
Final Fantasy 14: Shadowbringers review
",https://www.pcgamer.com/final-fantasy-14-shadowbringers-review/
360,"
LucidSound LS41 wireless gaming headset review
",https://www.pcgamer.com/lucidsound-ls41-wireless-gaming-headset-review/
361,"
Nvidia GeForce RTX 2080 Super review
",https://www.pcgamer.com/nvidia-geforce-rtx-2080-super-review/
362,"
Razer Kraken X headset review
",https://www.pcgamer.com/razer-kraken-x-review/
363,"
Night Call review
",https://www.pcgamer.com/night-call-review/
364,"
Sea of Solitude review
",https://www.pcgamer.com/sea-of-solitude-review/
365,"
AMD Radeon RX 5700 review
",https://www.pcgamer.com/amd-radeon-rx-5700-review/
366,"
AMD Radeon RX 5700 XT review
",https://www.pcgamer.com/amd-radeon-rx-5700-xt-review/
367,"
Nvidia GeForce RTX 2060 Super review
",https://www.pcgamer.com/nvidia-geforce-rtx-2060-super-review/
368,"
Nvidia GeForce RTX 2070 Super review
",https://www.pcgamer.com/nvidia-geforce-rtx-2070-super-review/
369,"
Heavy Rain review
",https://www.pcgamer.com/heavy-rain-review/
370,"
MSI X470 Gaming M7 AC motherboard review
",https://www.pcgamer.com/msi-x470-gaming-m7-ac-motherboard-review/
371,"
Steel Division 2 review
",https://www.pcgamer.com/steel-division-2-review/
372,"
Amid Evil review
",https://www.pcgamer.com/amid-evil-review/
373,"
Lexip Pu94 gaming mouse review
",https://www.pcgamer.com/lexip-pu94-gaming-mouse-review/
374,"
Bloodstained: Ritual of the Night review
",https://www.pcgamer.com/bloodstained-ritual-of-the-night-review/
375,"
The Sinking City review
",https://www.pcgamer.com/the-sinking-city-review/
376,"
My Friend Pedro review
",https://www.pcgamer.com/my-friend-pedro-review/
377,"
F1 2019 review
",https://www.pcgamer.com/f1-2019-review/
378,"
HyperX Cloud MIX gaming headset review
",https://www.pcgamer.com/hyperx-cloud-mix-gaming-headset-review/
379,"
Oculus Quest review
",https://www.pcgamer.com/oculus-quest-review/
380,"
Corsair M55 RGB Pro gaming mouse review
",https://www.pcgamer.com/corsair-m55-rgb-pro-review/
381,"
Corsair Night Sword gaming mouse review
",https://www.pcgamer.com/corsair-night-sword-review/
382,"
Roccat Kain 120 gaming mouse review
",https://www.pcgamer.com/roccat-kain-120-review/
383,"
Asus Rog Strix XG32VQR gaming monitor review
",https://www.pcgamer.com/asus-rog-strix-xg32vqr-gaming-monitor-review/
384,"
MSI GS65 Stealth Thin (2019) review
",https://www.pcgamer.com/msi-gs65-stealth-thin-2019-review/
385,"
Octopath Traveler review
",https://www.pcgamer.com/octopath-traveler-pc-review/
386,"
Maingear Vybe gaming PC review
",https://www.pcgamer.com/maingear-vybe-review/
387,"
Warhammer: Chaosbane review
",https://www.pcgamer.com/warhammer-chaosbane-review/
388,"
BenQ EL2870U gaming monitor review
",https://www.pcgamer.com/benq-el2870u-gaming-monitor-review/
389,"
Outer Wilds review
",https://www.pcgamer.com/outer-wilds-review/
390,"
Swiftpoint Z gaming mouse review
",https://www.pcgamer.com/swiftpoint-z-gaming-mouse-review/
391,"
Void Bastards review
",https://www.pcgamer.com/void-bastards-review/
392,"
Pathologic 2 review
",https://www.pcgamer.com/pathologic-2-review/
393,"
A Plague Tale: Innocence review
",https://www.pcgamer.com/a-plague-tale-innocence-review/
394,"
Layers of Fear 2 review
",https://www.pcgamer.com/layers-of-fear-2-review/
395,"
Observation review
",https://www.pcgamer.com/observation-review/
396,"
Alienware Area-51m review
",https://www.pcgamer.com/alienware-area-51m-review/
397,"
Mordhau review
",https://www.pcgamer.com/mordhau-review/
398,"
Total War: Three Kingdoms review
",https://www.pcgamer.com/total-war-three-kingdoms-review/
399,"
Rage 2 review
",https://www.pcgamer.com/rage-2-review/
400,"
Logitech G502 Lightspeed wireless gaming mouse review
",https://www.pcgamer.com/logitech-g502-lightspeed-wireless-gaming-mouse-review/
401,"
Razer Blade 15 Advanced Model (2019) review
",https://www.pcgamer.com/razer-blade-15-advanced-model-2019-review/
402,"
Rise of Industry review
",https://www.pcgamer.com/rise-of-industry-review/
403,"
World War Z review
",https://www.pcgamer.com/world-war-z-review/
404,"
Yakuza Kiwami 2 review
",https://www.pcgamer.com/yakuza-kiwami-2-review/
405,"
Oculus Rift S review
",https://www.pcgamer.com/oculus-rift-s-review/
406,"
Katana Zero review
",https://www.pcgamer.com/katana-zero-review/
407,"
Operencia: The Stolen Sun review
",https://www.pcgamer.com/operencia-the-stolen-sun-review/
408,"
Whispers of a Machine review
",https://www.pcgamer.com/whispers-of-a-machine-review/
409,"
Mortal Kombat 11 review
",https://www.pcgamer.com/mortal-kombat-11-review/
410,"
Asus ROG Strix Scope mechanical keyboard review
",https://www.pcgamer.com/asus-rog-strix-scope-mechanical-keyboard-review/
411,"
Imperator: Rome review
",https://www.pcgamer.com/imperator-rome-review/
412,"
Nvidia GeForce GTX 1650 review
",https://www.pcgamer.com/nvidia-geforce-gtx-1650-review/
413,"
Weedcraft Inc review
",https://www.pcgamer.com/weedcraft-inc-review/
414,"
ViewSonic VX3258-2KC-MHD gaming monitor review
",https://www.pcgamer.com/viewsonic-vx3258-2kc-mhd-gaming-monitor-review/
415,"
Roccat Kova AIMO gaming mouse review
",https://www.pcgamer.com/roccat-kova-aimo-gaming-mouse-review/
416,"
Heaven's Vault review
",https://www.pcgamer.com/heavens-vault-review/
417,"
Pathway review
",https://www.pcgamer.com/pathway-review/
418,"
Anno 1800 review
",https://www.pcgamer.com/anno-1800-review/
419,"
NZXT HUE 2 review
",https://www.pcgamer.com/nzxt-hue-2-review/
420,"
Phoenix Wright: Ace Attorney Trilogy review
",https://www.pcgamer.com/phoenix-wright-ace-attorney-trilogy-review/
421,"
Outward review
",https://www.pcgamer.com/outward-review/
422,"
HP Omen X Emperium 65 BFGD review
",https://www.pcgamer.com/hp-omen-x-emperium-65-bfgd-review/
423,"
Iogear Fokus 2 gaming mouse review
",https://www.pcgamer.com/iogear-fokus-2-review/
424,"
Vertagear PL4500 gaming chair review
",https://www.pcgamer.com/vertagear-pl4500-gaming-chair-review/
425,"
Acer Predator Triton 500 review
",https://www.pcgamer.com/acer-predator-triton-500-review/
426,"
MSI Trident X Review
",https://www.pcgamer.com/msi-trident-x-review/
427,"
Asus ROG Strix XG49VQ ultrawide gaming monitor review
",https://www.pcgamer.com/asus-xg49vq-ultrawide-gaming-monitor-review/
428,"
Tropico 6 review
",https://www.pcgamer.com/tropico-6-review/
429,"
Corsair One Pro i180 gaming PC review
",https://www.pcgamer.com/corsair-one-i180-review/
430,"
Generation Zero review
",https://www.pcgamer.com/generation-zero-review/
431,"
Asus ROG Delta headset review
",https://www.pcgamer.com/asus-rog-delta-headset-review/
432,"
The Walking Dead: The Final Season review
",https://www.pcgamer.com/the-walking-dead-the-final-season-review/
433,"
Sekiro: Shadows Die Twice review
",https://www.pcgamer.com/sekiro-review/
434,"
iBuyPower RDY ELIBG207 gaming PC review
",https://www.pcgamer.com/ibuypower-rdy-elibg205-review/
435,"
Creative Stage 2.1 PC speakers review
",https://www.pcgamer.com/creative-stage-21-pc-speakers-review/
436,"
The Division 2 review
",https://www.pcgamer.com/the-division-2-review/
437,"
Baba is You review
",https://www.pcgamer.com/baba-is-you-review/
438,"
Razer BlackWidow review
",https://www.pcgamer.com/razer-blackwidow-review/
439,"
Lenovo Legion Y740 review
",https://www.pcgamer.com/lenovo-legion-y740-review/
440,"
Razer Kraken headset review
",https://www.pcgamer.com/razer-kraken-headset-review/
441,"
Nvidia GeForce GTX 1660 review
",https://www.pcgamer.com/nvidia-geforce-gtx-1660-review/
442,"
Cooler Master MK850 gaming keyboard review
",https://www.pcgamer.com/cooler-master-mk850-review/
443,"
Hypnospace Outlaw review
",https://www.pcgamer.com/hypnospace-outlaw-review/
444,"
Creative Sound BlasterX H6 headset review
",https://www.pcgamer.com/creative-sound-blasterx-h6-headset-review/
445,"
BenQ EX3203R monitor review
",https://www.pcgamer.com/benq-ex3203r-monitor-review/
446,"
EVGA GeForce GTX 1660 Ti XC Ultra review
",https://www.pcgamer.com/evga-geforce-gtx-1660-ti-xc-ultra-review/
447,"
Ape Out review
",https://www.pcgamer.com/ape-out-review/
448,"
Alienware Aurora R8 gaming PC review
",https://www.pcgamer.com/alienware-aurora-r8-review/
449,"
Devil May Cry 5 review
",https://www.pcgamer.com/devil-may-cry-5-review/
450,"
Origin Neuron gaming PC review
",https://www.pcgamer.com/origin-neuron-gaming-pc-review/
451,"
Digital Storm Lynx gaming PC review
",https://www.pcgamer.com/digital-storm-lynx-review/
452,"
Chillblast Fusion Blizzard gaming PC review
",https://www.pcgamer.com/chillblast-fusion-blizzard-gaming-pc-review/
453,"
Logitech MX Vertical mouse review
",https://www.pcgamer.com/Logitech-MX-Vertical-review/
454,"
The Occupation review
",https://www.pcgamer.com/the-occupation-review/
455,"
Xidax X-6 gaming PC review
",https://www.pcgamer.com/xidax-x-6-gaming-pc-review/
456,"
Corsair Dominator Platinum RGB RAM review
",https://www.pcgamer.com/corsair-dominator-platinum-rgb-ram-review/
457,"
Genesis Alpha One review
",https://www.pcgamer.com/genesis-alpha-one-review/
458,"
DXRacer Classic Series gaming chair review
",https://www.pcgamer.com/DXRacer-Classic-Series-review/
459,"
Razer Core V2 review
",https://www.pcgamer.com/razer-core-v2-review/
460,"
MSI GS75 Stealth review
",https://www.pcgamer.com/msi-gs75-stealth-review/
461,"
Nvidia GeForce GTX 1660 Ti review
",https://www.pcgamer.com/nvidia-geforce-gtx-1660-ti-review/
462,"
Anthem review
",https://www.pcgamer.com/anthem-review/
463,"
ViewSonic XG240R monitor review
",https://www.pcgamer.com/viewsonic-xg240r-monitor-review/
464,"
Jump Force review
",https://www.pcgamer.com/jump-force-review/
465,"
Dirt Rally 2.0 review
",https://www.pcgamer.com/dirt-rally-20-review/
466,"
Crackdown 3 review
",https://www.pcgamer.com/crackdown-3-review/
467,"
Eastshade review
",https://www.pcgamer.com/eastshade-review/
468,"
Far Cry New Dawn review
",https://www.pcgamer.com/far-cry-new-dawn-review/
469,"
Metro Exodus review
",https://www.pcgamer.com/metro-exodus-review/
470,"
Razer Blade Stealth 13 (2019) review
",https://www.pcgamer.com/razer-blade-stealth-13-2019-review/
471,"
Apex Legends review
",https://www.pcgamer.com/apex-legends-review/
472,"
Yakuza Kiwami review
",https://www.pcgamer.com/yakuza-kiwami-review/
473,"
Civilization 6: Gathering Storm review
",https://www.pcgamer.com/civilization-6-gathering-storm-review/
